station_id,station_name,hardware,software,latitude,longitude,elevation_m,timestamp_utc,temperature_c,dew_point_c,humidity_pct,pressure_hpa,wind_speed_kmh,wind_gust_kmh,wind_dir_cardinal,wind_dir_deg,precip_mm_1h,solar_radiation_wm2,uv_index,source,visibility_m,cloud_cover_okta
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 16:09:00,15.06,9.5,69.0,1002.37,1.61,10.46,NNW,337.0,0.0,82.5,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 16:14:00,15.0,9.44,69.0,1002.37,2.25,7.56,NW,315.0,0.0,73.7,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 16:19:00,14.83,9.44,70.0,1002.37,2.74,10.46,NW,315.0,0.0,63.8,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 16:24:00,14.78,9.44,70.0,1002.37,1.77,9.5,NW,315.0,0.0,42.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 16:29:00,14.67,9.44,71.0,1002.37,3.06,12.23,NW,315.0,0.0,42.9,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 16:34:00,14.5,9.33,71.0,1002.71,3.06,13.84,NNW,337.0,0.0,37.9,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 16:39:00,14.5,9.67,73.0,1002.37,1.29,4.18,NW,315.0,0.0,37.5,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 16:44:00,14.33,9.56,73.0,1002.37,2.9,11.75,NW,315.0,0.0,37.1,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 16:49:00,14.33,9.67,74.0,1002.71,2.09,10.46,NW,315.0,0.0,30.1,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 16:54:00,14.17,9.61,74.0,1002.71,2.57,7.72,NW,315.0,0.0,33.9,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 16:59:00,14.06,9.61,75.0,1002.71,3.06,9.66,NW,315.0,0.0,33.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 17:04:00,13.83,9.72,76.0,1002.71,4.99,13.36,NW,315.0,0.0,24.6,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 17:09:00,13.61,9.94,79.0,1002.37,3.38,12.71,NW,315.0,0.0,26.4,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 17:14:00,13.39,10.11,80.0,1002.71,3.7,12.07,NW,315.0,0.0,19.3,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 17:19:00,13.22,10.22,82.0,1002.71,0.97,6.44,NW,315.0,0.0,24.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 17:24:00,13.22,10.22,82.0,1002.37,0.48,6.28,NW,315.0,0.0,21.2,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 17:29:00,13.28,10.22,82.0,1002.37,0.8,4.18,NW,315.0,0.0,14.7,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 17:34:00,13.28,10.06,81.0,1002.37,0.48,5.15,NNW,337.0,0.0,27.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 17:39:00,13.33,10.11,81.0,1002.37,0.64,5.47,NNW,337.0,0.0,29.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 17:44:00,13.39,10.06,80.0,1002.37,1.93,8.85,NW,315.0,0.0,19.3,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 17:49:00,13.39,10.11,81.0,1002.37,0.97,6.12,NNW,337.0,0.0,16.5,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 17:54:00,13.28,10.11,81.0,1002.37,1.61,7.24,NW,315.0,0.0,14.4,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 17:59:00,13.28,10.11,81.0,1002.37,0.16,6.76,NNW,337.0,0.0,11.3,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 18:04:00,13.28,10.11,81.0,1002.37,0.32,5.47,NW,315.0,0.0,8.9,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 18:09:00,13.28,10.28,82.0,1002.37,0.64,3.86,NW,315.0,0.0,8.6,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 18:14:00,13.17,10.28,83.0,1002.37,2.57,10.14,NW,315.0,0.0,9.1,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 18:19:00,13.06,10.33,84.0,1002.03,0.97,7.08,NW,315.0,0.0,6.6,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 18:24:00,13.0,10.44,85.0,1002.03,1.13,7.89,NW,315.0,0.0,6.6,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 18:29:00,12.89,10.39,85.0,1002.03,1.77,6.12,NW,315.0,0.0,5.5,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 18:34:00,12.89,10.56,86.0,1002.03,0.8,6.76,NW,315.0,0.0,5.2,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 18:39:00,12.78,10.5,86.0,1002.03,0.64,3.06,NW,315.0,0.0,5.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 18:44:00,12.78,10.67,87.0,1002.03,0.16,5.47,NNW,337.0,0.0,3.7,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 18:49:00,12.78,10.72,87.0,1002.03,0.48,5.47,NW,315.0,0.0,3.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 18:54:00,12.78,10.72,87.0,1002.03,0.32,4.51,NW,315.0,0.0,2.2,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 18:59:00,12.83,10.72,87.0,1002.03,0.97,7.72,NW,315.0,0.0,1.5,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 19:04:00,12.78,10.78,88.0,1002.03,2.09,5.47,NW,315.0,0.0,1.1,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 19:09:00,12.78,11.0,89.0,1002.03,1.13,5.47,NW,315.0,0.0,0.9,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 19:14:00,12.72,11.06,90.0,1002.03,0.32,5.47,NW,315.0,0.0,0.7,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 19:19:00,12.72,11.17,90.0,1002.03,0.32,3.54,NW,315.0,0.0,0.5,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 19:24:00,12.67,11.28,91.0,1002.03,0.48,5.79,NW,315.0,0.0,0.2,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 19:29:00,12.61,11.28,91.0,1001.69,0.0,2.25,NW,315.0,0.0,0.1,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 19:34:00,12.61,11.39,92.0,1001.69,0.48,5.15,NW,315.0,0.0,0.1,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 19:39:00,12.61,11.39,92.0,1001.69,0.32,0.64,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 19:44:00,12.72,11.5,92.0,1002.03,0.48,4.67,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 19:49:00,12.72,11.5,92.0,1001.69,1.13,7.4,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 19:54:00,12.72,11.5,92.0,1001.69,0.32,5.47,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 19:59:00,12.72,11.56,92.0,1002.03,0.16,3.54,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 20:04:00,12.78,11.67,93.0,1001.69,0.48,3.86,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 20:09:00,12.78,11.72,93.0,1001.69,0.0,3.06,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 20:14:00,12.83,11.72,93.0,1001.36,0.97,4.18,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 20:19:00,12.89,11.78,93.0,1001.36,0.16,3.86,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 20:24:00,12.89,11.78,93.0,1001.36,0.64,4.51,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 20:29:00,12.94,11.83,93.0,1001.36,0.32,5.15,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 20:34:00,13.0,11.89,93.0,1001.36,0.32,4.18,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 20:39:00,13.0,11.89,93.0,1001.36,0.32,2.74,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 20:44:00,13.06,11.89,93.0,1001.69,0.32,5.47,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 20:49:00,13.11,11.89,92.0,1001.36,0.32,4.18,WNW,292.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 20:54:00,13.11,11.89,92.0,1001.36,1.29,7.56,WNW,292.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 20:59:00,13.22,12.0,92.0,1001.36,0.32,0.97,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 21:04:00,13.22,12.0,92.0,1001.69,0.16,4.18,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 21:09:00,13.28,12.06,92.0,1001.36,0.16,3.54,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 21:14:00,13.28,12.11,92.0,1001.36,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 21:19:00,13.28,12.11,92.0,1001.36,0.32,2.74,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 21:24:00,13.33,12.17,92.0,1001.36,1.13,5.47,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 21:29:00,13.39,12.22,92.0,1001.36,0.16,4.51,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 21:34:00,13.39,12.22,92.0,1001.02,0.32,2.25,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 21:39:00,13.5,12.28,92.0,1001.02,1.13,5.15,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 21:44:00,13.5,12.28,92.0,1001.02,0.16,2.9,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 21:49:00,13.5,12.28,92.0,1001.02,0.16,3.06,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 21:54:00,13.5,12.28,92.0,1000.68,0.16,2.25,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 21:59:00,13.56,12.33,92.0,1000.68,0.48,6.44,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 22:04:00,13.61,12.39,92.0,1000.68,0.16,4.18,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 22:09:00,13.61,12.39,92.0,1000.68,0.32,5.47,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 22:14:00,13.72,12.5,92.0,1000.68,0.8,4.51,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 22:19:00,13.72,12.5,92.0,1000.68,0.32,4.51,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 22:24:00,13.72,12.5,92.0,1000.68,0.8,7.4,NNW,337.0,1.27,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 22:29:00,13.78,12.67,93.0,1000.68,0.64,2.9,NNW,337.0,1.27,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 22:34:00,13.78,12.72,93.0,1000.68,0.48,6.12,NW,315.0,1.27,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 22:39:00,13.78,12.72,93.0,1000.68,0.64,5.15,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 22:44:00,13.78,12.72,93.0,1000.68,0.64,5.47,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 22:49:00,13.78,12.72,93.0,1000.68,1.13,8.05,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 22:54:00,13.78,12.78,94.0,1000.34,0.48,5.47,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 22:59:00,13.83,12.83,94.0,1000.68,0.64,8.05,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 23:04:00,13.89,12.89,94.0,1000.34,0.48,4.51,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 23:09:00,14.0,13.0,94.0,1000.34,1.61,8.05,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 23:14:00,14.11,13.11,94.0,1000.34,1.13,6.76,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 23:19:00,14.17,13.17,94.0,1000.34,1.13,5.47,WNW,292.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 23:24:00,14.22,13.22,94.0,1000.34,0.48,4.51,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 23:29:00,14.22,13.22,94.0,1000.34,0.16,3.06,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 23:34:00,14.28,13.28,94.0,1000.34,0.97,4.51,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 23:39:00,14.28,13.28,94.0,1000.34,0.48,5.47,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 23:44:00,14.39,13.39,94.0,1000.34,0.64,5.47,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 23:49:00,14.39,13.39,94.0,1000.34,0.97,7.56,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 23:54:00,14.5,13.5,94.0,1000.34,0.16,3.54,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 23:59:00,14.5,13.5,94.0,1000.34,0.48,4.51,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,,,,,,,,,,,,,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 00:04:00,14.56,13.56,94.0,1000.34,0.8,5.47,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 00:09:00,14.61,13.56,93.0,1000.34,0.48,5.47,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 00:14:00,14.67,13.56,93.0,1000.34,1.45,7.56,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 00:19:00,14.72,13.61,93.0,1000.0,0.32,6.76,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 00:24:00,14.72,13.61,93.0,1000.0,0.48,5.15,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 00:29:00,14.78,13.67,93.0,1000.0,0.16,0.97,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 00:34:00,14.78,13.72,93.0,1000.0,0.64,5.47,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 00:39:00,14.83,13.72,93.0,1000.0,0.64,4.51,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 00:44:00,14.89,13.78,93.0,1000.0,1.29,7.08,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 00:49:00,15.0,13.89,93.0,1000.0,1.77,11.43,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 00:54:00,15.11,13.89,93.0,999.66,1.93,9.98,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 00:59:00,15.11,13.83,92.0,999.66,1.61,7.4,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 01:04:00,15.22,13.89,92.0,999.66,2.41,9.17,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 01:09:00,15.22,13.89,92.0,999.66,1.45,5.79,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 01:14:00,15.22,13.94,92.0,999.66,2.74,8.05,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 01:19:00,15.28,13.94,91.0,999.66,2.41,10.14,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 01:24:00,15.28,13.89,91.0,999.66,2.41,8.05,WNW,292.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 01:29:00,15.28,13.89,91.0,999.66,4.18,11.75,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 01:34:00,15.39,13.89,91.0,999.66,3.7,13.04,WNW,292.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 01:39:00,15.33,13.78,90.0,999.66,3.7,9.82,WNW,292.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 01:44:00,15.39,13.78,90.0,999.66,3.54,9.82,WNW,292.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 01:49:00,15.28,13.72,90.0,1000.0,3.7,12.55,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 01:54:00,15.28,13.72,90.0,999.66,1.45,9.17,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 01:59:00,15.28,13.78,90.0,1000.0,3.22,8.53,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 02:04:00,15.28,13.83,91.0,1000.0,3.86,11.43,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 02:09:00,15.22,13.83,91.0,1000.34,3.54,12.71,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 02:14:00,15.22,13.78,91.0,1000.34,4.18,11.1,NW,315.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 02:19:00,15.22,13.78,91.0,1000.34,1.13,5.79,NNW,337.0,0.0,0.0,0.0,weather_underground,,
